tx_id,timestamp,amount,currency,merchant,mcc,account_id,city,state,channel,category,subcategory,is_recurring,normalized_amount
tx_000806,2025-07-22 15:54:48.303370,59.48,USD,Chevron,4779,acc_003,San Francisco,CA,online,gas,general,False,59.48
tx_000374,2025-07-23 07:26:31.303370,78.38735772082505,USD,Uber,8531,acc_003,San Francisco,MA,in_store,transport,general,False,62.64
tx_000321,2025-07-23 10:22:33.303370,90.11,USD,Target Grocery,3235,acc_002,Boston,NY,mobile,grocery,general,False,90.11
tx_000485,2025-07-23 11:22:05.303370,11.556578953967444,USD,McDonalds,5834,acc_003,San Francisco,CA,online,food,general,False,8.8
tx_000687,2025-07-23 12:55:52.303370,257.62,USD,Macys,1490,acc_002,San Francisco,MA,in_store,retail,general,False,257.62
tx_000717,2025-07-23 13:04:34.303370,141.8712987822048,USD,Netflix,6149,acc_002,Boston,CA,mobile,entertainment,general,False,108.93
tx_000438,2025-07-23 15:13:06.303370,38.35,USD,Target Grocery,3762,acc_002,San Francisco,NY,in_store,grocery,general,False,38.35
tx_000356,2025-07-23 15:34:17.303370,55.79,USD,Shell,8166,acc_002,Seattle,TX,mobile,gas,general,False,55.79
tx_000034,2025-07-23 15:38:16.303370,54.48,USD,Costco,2671,acc_001,New York,MA,mobile,grocery,general,False,54.48
tx_000809,2025-07-23 15:40:53.303370,140.65,USD,Verizon,5817,acc_003,San Francisco,CA,online,utilities,general,False,140.65
tx_000229,2025-07-23 15:51:22.303370,73.81388810414121,USD,BART,2883,acc_002,Seattle,CA,mobile,transport,general,False,65.28
tx_000451,2025-07-23 16:30:31.303370,1012.26,USD,Best Buy,6656,acc_003,San Francisco,NY,in_store,retail,general,False,1012.2573496461815
tx_000819,2025-07-23 16:49:27.303370,11.972310550543575,USD,Pizza Hut,2899,acc_002,Boston,MA,online,food,general,False,8.78
tx_000730,2025-07-23 17:22:08.303370,190.2,USD,Costco,1380,acc_001,Boston,CA,mobile,grocery,general,False,190.2
tx_000027,2025-07-23 18:45:47.303370,64.99111725661771,USD,Local Cafe,2209,acc_003,Boston,CA,mobile,food,general,False,54.66
tx_000660,2025-07-23 21:45:35.303370,27.8,USD,Macys,4674,acc_003,Seattle,NY,mobile,retail,general,False,27.8
tx_000967,2025-07-24 08:37:38.303370,47.63170873592203,USD,Pizza Hut,7590,acc_001,Austin,TX,mobile,food,general,False,42.59
tx_000981,2025-07-24 08:40:17.303370,85.92,USD,Costco,5626,acc_002,San Francisco,CA,mobile,grocery,general,False,85.92
tx_000488,2025-07-24 08:49:17.303370,314.94,USD,Walmart,3860,acc_001,Boston,MA,online,retail,general,False,314.94
tx_000527,2025-07-24 09:20:39.303370,54.80890774900255,USD,Local Cafe,2496,acc_001,Seattle,CA,online,food,general,False,47.07836086692846
tx_000426,2025-07-24 14:26:31.303370,39.64,USD,Whole Foods,6965,acc_001,New York,NY,in_store,grocery,general,False,39.64
tx_000187,2025-07-24 15:32:21.303370,78.63,USD,Shell,9446,acc_001,Seattle,NY,in_store,gas,general,False,78.63
tx_000548,2025-07-24 15:46:20.303370,32.71378292080001,USD,Local Cafe,6563,acc_002,Seattle,TX,in_store,food,general,False,28.75
tx_000166,2025-07-24 16:30:13.303370,68.34997796259262,USD,Pizza Hut,9214,acc_001,San Francisco,WA,online,food,general,False,49.13
tx_000454,2025-07-24 16:34:50.303370,20.84328734011243,USD,Spotify,2122,acc_002,New York,NY,mobile,entertainment,general,False,17.25
tx_000256,2025-07-24 18:22:20.303370,208.78054388302445,USD,Netflix,6647,acc_002,Seattle,TX,in_store,entertainment,general,True,150.17
tx_000242,2025-07-24 18:37:20.303370,10.48187323639156,USD,Chipotle,7779,acc_001,Boston,TX,mobile,food,general,False,8.0
tx_000177,2025-07-24 18:55:00.303370,404.5237000278767,USD,UNUSUAL_MERCHANT_3,4876,acc_002,New York,WA,in_store,grocery,general,False,67.29
tx_000818,2025-07-24 20:42:41.303370,28.322965860636806,USD,Lyft,3255,acc_003,Austin,MA,online,transport,general,False,21.13
tx_000037,2025-07-25 07:09:03.303370,88.96,USD,Exxon,1662,acc_001,San Francisco,NY,online,gas,general,False,88.96
tx_000268,2025-07-25 08:02:30.303370,48.71197136975524,USD,BART,8625,acc_003,Austin,NY,online,transport,general,False,35.97
tx_000186,2025-07-25 10:59:32.303370,91.19,USD,Whole Foods,4864,acc_001,Boston,WA,mobile,grocery,general,False,91.19
tx_000791,2025-07-25 11:08:32.303370,16.291215271782555,USD,Uber,3527,acc_001,Austin,WA,in_store,transport,general,False,12.54
tx_000794,2025-07-25 11:45:02.303370,24.085125324962828,USD,Pizza Hut,8559,acc_001,New York,MA,online,food,general,False,21.08
tx_000808,2025-07-25 12:37:14.303370,55.850122368023506,USD,Local Cafe,1488,acc_003,New York,TX,online,food,general,False,42.08
tx_000792,2025-07-25 13:38:24.303370,136.76,USD,Trader Joes,7878,acc_003,Seattle,TX,mobile,grocery,general,False,136.76
tx_000999,2025-07-25 15:14:37.303370,239.37,USD,Walmart,3182,acc_001,San Francisco,CA,online,retail,general,False,239.37
tx_000887,2025-07-25 16:36:35.303370,15.580321954276492,USD,Starbucks,7750,acc_003,San Francisco,WA,mobile,food,general,False,13.12
tx_000541,2025-07-25 16:53:23.303370,61.17,USD,BP,7092,acc_002,Austin,TX,online,gas,general,False,61.17
tx_000991,2025-07-25 17:12:10.303370,963.39,USD,Best Buy,1063,acc_002,Boston,NY,in_store,retail,general,True,963.3858988203872
tx_000123,2025-07-25 17:23:55.303370,69.14768978586622,USD,AMC Theaters,1446,acc_001,New York,MA,mobile,entertainment,general,False,55.02
tx_000917,2025-07-25 18:33:02.303370,105.92,USD,Trader Joes,8266,acc_003,San Francisco,TX,mobile,grocery,general,False,105.92
tx_000747,2025-07-25 18:40:03.303370,85.73,USD,BP,8229,acc_002,Seattle,NY,online,gas,general,False,85.73
tx_000519,2025-07-25 18:52:59.303370,25.609690645173316,USD,Dave & Busters,3804,acc_003,San Francisco,NY,in_store,entertainment,general,False,18.96
tx_000583,2025-07-26 08:51:05.303370,212.81121067976517,USD,Spotify,7399,acc_003,San Francisco,MA,online,entertainment,general,False,155.08
tx_000656,2025-07-26 10:36:24.303370,68.08,USD,Trader Joes,3542,acc_002,Seattle,NY,online,grocery,general,False,68.08
tx_000042,2025-07-26 10:46:34.303370,40.26,USD,Chevron,6483,acc_003,Seattle,NY,online,gas,general,False,40.26
tx_000983,2025-07-26 12:04:45.303370,119.29,USD,Costco,1765,acc_001,Seattle,NY,in_store,grocery,general,False,119.29
tx_000721,2025-07-26 13:00:25.303370,74.61,USD,Exxon,3572,acc_002,San Francisco,NY,mobile,gas,general,True,74.61
tx_000542,2025-07-26 14:21:00.303370,30.3,USD,Chevron,3262,acc_003,Austin,WA,online,gas,general,False,30.3
tx_000520,2025-07-26 15:32:16.303370,62.19222007552835,USD,Lyft,7299,acc_002,Austin,CA,online,transport,general,False,50.4
tx_000563,2025-07-26 15:40:58.303370,184.74,USD,Safeway,8389,acc_003,Austin,NY,in_store,grocery,general,False,184.74
tx_000434,2025-07-26 17:23:04.303370,84.2,USD,Shell,7342,acc_001,San Francisco,WA,online,gas,general,False,84.2
tx_000524,2025-07-26 18:00:11.303370,69.67520376627446,USD,McDonalds,6117,acc_003,New York,WA,mobile,food,general,False,56.86
tx_000396,2025-07-26 19:50:41.303370,28.40358584205844,USD,Subway,6600,acc_001,Seattle,MA,in_store,food,general,False,25.4
tx_000891,2025-07-27 06:58:55.303370,37.55640940179581,USD,Subway,5417,acc_001,Austin,CA,online,food,general,False,34.1
tx_000722,2025-07-27 10:57:40.303370,46.7256452891436,USD,Dave & Busters,6855,acc_001,Austin,WA,online,entertainment,general,False,41.07
tx_000544,2025-07-27 12:39:49.303370,46.0177278214491,USD,Lyft,5045,acc_002,New York,CA,in_store,transport,general,False,40.71
tx_000435,2025-07-27 12:57:39.303370,179.8,USD,Trader Joes,1104,acc_001,Seattle,NY,online,grocery,general,False,179.8
tx_000862,2025-07-27 14:26:51.303370,279.52,USD,Amazon,4503,acc_001,New York,CA,in_store,retail,general,False,279.52
tx_000822,2025-07-27 14:38:39.303370,37.242204600026255,USD,Local Cafe,6872,acc_003,Boston,CA,in_store,food,general,False,27.49
tx_000749,2025-07-27 14:49:15.303370,39.48,USD,Water Company,8667,acc_001,San Francisco,WA,online,utilities,general,False,39.48
tx_000054,2025-07-27 16:10:22.303370,69.73,USD,Exxon,3218,acc_001,New York,MA,mobile,gas,general,False,69.73
tx_000888,2025-07-27 16:49:27.303370,57.16781731588456,USD,Chipotle,7618,acc_002,Seattle,NY,online,food,general,False,47.27
tx_000882,2025-07-27 17:03:39.303370,39.86,USD,Shell,9763,acc_001,Seattle,WA,online,gas,general,False,39.86
tx_000634,2025-07-27 17:11:25.303370,197.62,USD,Water Company,2822,acc_002,Seattle,TX,online,utilities,general,False,197.61846027607032
tx_000561,2025-07-27 17:14:22.303370,39.63954330188126,USD,Local Cafe,9206,acc_002,New York,CA,mobile,food,general,False,32.3
tx_000437,2025-07-27 17:17:49.303370,59.11681102295819,USD,Chipotle,4298,acc_002,Boston,NY,in_store,food,general,False,52.98
tx_000609,2025-07-27 17:51:41.303370,47.52622363141117,USD,BART,4214,acc_001,Austin,CA,mobile,transport,general,False,38.75
tx_000902,2025-07-28 08:33:45.303370,45.7,USD,Safeway,6436,acc_003,Seattle,MA,mobile,grocery,general,False,45.7
tx_000698,2025-07-28 09:01:55.303370,100.58,USD,Whole Foods,8295,acc_003,Austin,TX,in_store,grocery,general,False,100.58
tx_000936,2025-07-28 09:40:47.303370,92.63,USD,BP,6008,acc_003,San Francisco,TX,in_store,gas,general,False,92.63
tx_000844,2025-07-28 12:46:28.303370,22.930760221941046,USD,Subway,5515,acc_002,Seattle,NY,mobile,food,general,False,17.82
tx_000599,2025-07-28 12:49:35.303370,230.24,USD,Best Buy,8441,acc_001,San Francisco,MA,online,retail,general,False,230.24
tx_000223,2025-07-28 13:55:14.303370,32.1,USD,BP,6656,acc_001,New York,MA,online,gas,general,False,32.1
tx_000369,2025-07-28 14:00:06.303370,90.25802493984366,USD,Lyft,7191,acc_001,San Francisco,CA,online,transport,general,False,67.48
tx_000683,2025-07-28 14:51:38.303370,243.48,USD,Amazon,9985,acc_002,Seattle,TX,in_store,retail,general,False,243.48
tx_000481,2025-07-28 15:06:48.303370,26.18,USD,Safeway,2341,acc_001,New York,WA,in_store,grocery,general,True,26.18
tx_000350,2025-07-28 15:39:15.303370,60.341107978405205,USD,McDonalds,9074,acc_001,Seattle,TX,mobile,food,general,True,51.43
tx_000472,2025-07-28 17:40:23.303370,197.49,USD,Water Company,9718,acc_002,New York,MA,online,utilities,general,False,197.49
tx_000078,2025-07-28 18:46:33.303370,57.08,USD,Chevron,2140,acc_002,New York,WA,in_store,gas,general,False,57.08
tx_000491,2025-07-28 18:53:33.303370,61.25,USD,Safeway,9178,acc_003,San Francisco,WA,mobile,grocery,general,False,61.25
tx_000448,2025-07-29 06:39:00.303370,108.57,USD,Macys,2027,acc_002,Seattle,CA,mobile,retail,general,False,108.57
tx_000370,2025-07-29 10:10:01.303370,131.00161293380356,USD,Dave & Busters,8065,acc_001,Seattle,WA,online,entertainment,general,False,114.41
tx_000484,2025-07-29 10:28:34.303370,22.712793597230636,USD,McDonalds,5037,acc_001,Austin,NY,mobile,food,general,False,17.05
tx_000807,2025-07-29 11:00:00.303370,33.41,USD,Trader Joes,6978,acc_001,Austin,MA,mobile,grocery,general,False,33.41
tx_000423,2025-07-29 13:09:32.303370,17.71725960231289,USD,Pizza Hut,8944,acc_003,New York,WA,mobile,food,general,False,13.07
tx_000394,2025-07-29 16:21:11.303370,46.45,USD,Exxon,8625,acc_002,San Francisco,TX,mobile,gas,general,True,46.45
tx_000783,2025-07-29 17:09:19.303370,16.548794485456202,USD,Pizza Hut,1722,acc_002,San Francisco,WA,mobile,food,general,False,12.09
tx_000239,2025-07-29 18:36:31.303370,48.06441489934592,USD,Pizza Hut,9665,acc_001,New York,TX,online,food,general,False,43.4
tx_000011,2025-07-30 09:19:59.303370,97.93,USD,Exxon,9120,acc_002,Boston,WA,mobile,gas,general,False,97.93
tx_000835,2025-07-30 09:35:56.303370,67.97,USD,Shell,5485,acc_001,Seattle,CA,in_store,gas,general,False,67.97
tx_000080,2025-07-30 09:37:31.303370,98.39,USD,PG&E,6347,acc_001,Seattle,MA,online,utilities,general,False,98.39
tx_000559,2025-07-30 09:58:47.303370,162.54,USD,Costco,7615,acc_003,Boston,WA,in_store,grocery,general,False,162.54
tx_000839,2025-07-30 12:01:53.303370,96.89587288219758,USD,Parking Meter,1831,acc_003,Seattle,CA,online,transport,general,False,75.39
tx_000505,2025-07-30 12:47:39.303370,143.52,USD,Water Company,2671,acc_002,Boston,CA,mobile,utilities,general,True,143.52
tx_000165,2025-07-30 14:09:27.303370,36.54,USD,Walmart,9699,acc_003,Austin,MA,mobile,retail,general,False,36.54
tx_000954,2025-07-30 14:37:35.303370,60.72,USD,Target Grocery,7293,acc_001,Seattle,TX,online,grocery,general,False,60.72
tx_000525,2025-07-30 14:54:14.303370,24.109714575808184,USD,Starbucks,3256,acc_002,New York,CA,online,food,general,True,20.5
tx_000275,2025-07-30 15:07:36.303370,60.48,USD,Shell,8724,acc_001,Seattle,NY,mobile,gas,general,False,60.48
tx_000043,2025-07-30 15:26:16.303370,56.27,USD,Shell,5495,acc_001,Austin,MA,online,gas,general,False,56.27
tx_000842,2025-07-30 18:30:22.303370,44.99,USD,Safeway,7785,acc_003,San Francisco,NY,online,grocery,general,False,44.99
tx_001000,2025-07-30 18:49:46.303370,139.23225585502172,USD,Spotify,7168,acc_001,Boston,MA,mobile,entertainment,general,False,120.03
tx_000424,2025-07-31 10:40:23.303370,153.48,USD,Costco,5185,acc_002,Austin,WA,online,grocery,general,False,153.48
tx_000719,2025-07-31 11:19:21.303370,185.89,USD,Best Buy,3801,acc_002,San Francisco,NY,in_store,retail,general,False,185.89
tx_000456,2025-07-31 12:20:06.303370,180.15,USD,Amazon,9340,acc_002,Seattle,CA,mobile,retail,general,False,180.15
tx_000762,2025-07-31 13:13:31.303370,165.17,USD,Whole Foods,5782,acc_003,San Francisco,CA,in_store,grocery,general,True,165.17
tx_000284,2025-07-31 13:23:02.303370,184.52236315510885,USD,Parking Meter,5520,acc_001,New York,MA,in_store,transport,general,False,138.55813768409806
tx_000147,2025-07-31 13:23:19.303370,93.64,USD,Safeway,1374,acc_003,Austin,NY,online,grocery,general,False,93.64
tx_000118,2025-07-31 15:47:51.303370,65.17,USD,Shell,2025,acc_001,New York,TX,online,gas,general,False,65.17
tx_000069,2025-07-31 19:29:12.303370,35.5,USD,Target,6899,acc_003,Boston,NY,online,retail,general,True,35.5
tx_000633,2025-08-01 09:42:19.303370,63.38,USD,Costco,1770,acc_002,New York,MA,in_store,grocery,general,False,63.38
tx_000009,2025-08-01 10:04:36.303370,290.78,USD,Target,1974,acc_002,Austin,TX,mobile,retail,general,False,290.78
tx_000310,2025-08-01 12:16:21.303370,234.54,USD,Comcast,3368,acc_001,Seattle,NY,mobile,utilities,general,False,234.54
tx_000028,2025-08-01 12:44:11.303370,123.06,USD,Target Grocery,8286,acc_002,Boston,WA,mobile,grocery,general,False,123.06
tx_000440,2025-08-01 12:57:46.303370,103.97,USD,Target Grocery,1979,acc_002,Seattle,NY,online,grocery,general,False,103.97
tx_000364,2025-08-01 12:59:04.303370,141.46,USD,Macys,1232,acc_001,Austin,MA,mobile,retail,general,False,141.46
tx_000065,2025-08-01 15:12:28.303370,61.77440941125211,USD,Netflix,4758,acc_003,New York,MA,in_store,entertainment,general,False,48.2
tx_000817,2025-08-01 16:25:57.303370,39.64975657796983,USD,Dave & Busters,2061,acc_002,New York,CA,online,entertainment,general,False,29.18
tx_000617,2025-08-01 17:09:09.303370,13.610737200004806,USD,Pizza Hut,2739,acc_002,San Francisco,WA,mobile,food,general,False,12.18
tx_000718,2025-08-01 17:59:41.303370,62.27082283680414,USD,Chipotle,9384,acc_003,Austin,TX,mobile,food,general,False,52.75
tx_000592,2025-08-01 18:06:26.303370,184.09,USD,PG&E,2942,acc_003,Boston,WA,mobile,utilities,general,False,184.09
tx_000258,2025-08-01 18:48:27.303370,68.64277767308083,USD,Pizza Hut,9413,acc_001,Austin,WA,in_store,food,general,True,51.34
tx_000149,2025-08-02 07:06:21.303370,47.53983525427112,USD,Chipotle,3960,acc_001,Boston,WA,in_store,food,general,False,43.0
tx_000077,2025-08-02 07:49:00.303370,163.41410578232765,USD,Netflix,9225,acc_001,New York,NY,in_store,entertainment,general,False,141.16
tx_000367,2025-08-02 09:04:08.303370,47.33,USD,BP,1526,acc_003,Seattle,MA,in_store,gas,general,True,47.33
tx_000670,2025-08-02 09:59:38.303370,173.98,USD,Safeway,9875,acc_003,Austin,MA,in_store,grocery,general,False,173.98
tx_000787,2025-08-02 10:47:46.303370,137.67,USD,Costco,9939,acc_002,New York,CA,mobile,grocery,general,False,137.67
tx_000876,2025-08-02 11:23:00.303370,24.517843513326707,USD,Subway,7580,acc_001,San Francisco,TX,mobile,food,general,False,21.17
tx_000429,2025-08-02 13:04:12.303370,218.27,USD,Target Grocery,6798,acc_003,Boston,CA,mobile,grocery,general,False,218.27
tx_000473,2025-08-02 13:39:29.303370,341.9,USD,Walmart,6669,acc_003,Boston,TX,online,retail,general,False,341.9
tx_000483,2025-08-02 14:12:41.303370,71.94,USD,Chevron,1029,acc_001,San Francisco,CA,mobile,gas,general,True,71.94
tx_000213,2025-08-02 15:48:14.303370,218.74,USD,Amazon,5281,acc_002,Boston,NY,online,retail,general,False,218.74
tx_000050,2025-08-02 17:14:01.303370,144.68,USD,Target Grocery,2428,acc_002,San Francisco,MA,in_store,grocery,general,True,144.68
tx_000686,2025-08-02 17:42:57.303370,169.75,USD,Whole Foods,8717,acc_003,Boston,MA,mobile,grocery,general,False,169.75
tx_000462,2025-08-02 18:34:52.303370,45.72,USD,Walmart,6132,acc_002,Boston,WA,online,retail,general,False,45.72
tx_000763,2025-08-02 18:46:39.303370,509.74,USD,Target,5124,acc_001,San Francisco,NY,in_store,retail,general,True,509.74
tx_000691,2025-08-02 20:54:01.303370,39.65,USD,Chevron,4968,acc_003,New York,WA,in_store,gas,general,False,39.65
tx_000029,2025-08-02 22:13:03.303370,346.31,USD,Amazon,7016,acc_002,Austin,NY,in_store,retail,general,True,346.31
tx_000523,2025-08-03 07:41:36.303370,531.52,USD,Best Buy,5723,acc_003,San Francisco,NY,in_store,retail,general,False,531.52
tx_000603,2025-08-03 09:53:49.303370,147.28,USD,Trader Joes,6337,acc_002,San Francisco,NY,online,grocery,general,False,147.28
tx_000937,2025-08-03 11:33:32.303370,207.99028089656903,USD,AMC Theaters,5918,acc_002,San Francisco,NY,in_store,entertainment,general,False,169.59
tx_000716,2025-08-03 13:33:32.303370,73.77864899246039,USD,McDonalds,4431,acc_003,Boston,CA,online,food,general,False,58.63
tx_000777,2025-08-03 16:45:30.303370,16.321897799270577,USD,McDonalds,5409,acc_001,New York,WA,mobile,food,general,False,13.69
tx_000412,2025-08-03 18:24:08.303370,119.64,USD,Costco,5804,acc_003,New York,WA,in_store,grocery,general,False,119.64
tx_000184,2025-08-04 07:20:27.303370,35.644448641190365,USD,Parking Meter,8952,acc_003,Seattle,TX,in_store,transport,general,False,26.87
tx_000974,2025-08-04 09:33:36.303370,78.42,USD,Costco,5774,acc_001,Seattle,CA,mobile,grocery,general,False,78.42
tx_000966,2025-08-04 11:19:45.303370,145.38,USD,Costco,7166,acc_001,San Francisco,CA,in_store,grocery,general,False,145.38
tx_000163,2025-08-04 11:39:35.303370,268.6,USD,Chevron,7255,acc_002,Seattle,MA,in_store,gas,general,False,268.60183882036637
tx_000154,2025-08-04 12:59:16.303370,14.587863049264048,USD,Uber,9173,acc_002,Seattle,WA,online,transport,general,False,12.85
tx_000159,2025-08-04 13:21:52.303370,82.29,USD,Target Grocery,4819,acc_003,Boston,CA,in_store,grocery,general,False,82.29
tx_000827,2025-08-04 13:37:35.303370,385.05,USD,Best Buy,2724,acc_002,Seattle,WA,mobile,retail,general,False,385.05
tx_000825,2025-08-04 14:17:10.303370,79.43,USD,BP,4575,acc_002,Boston,MA,in_store,gas,general,False,79.43
tx_000167,2025-08-04 14:17:29.303370,106.17,USD,Costco,7260,acc_001,San Francisco,MA,in_store,grocery,general,False,106.17
tx_000016,2025-08-04 14:31:23.303370,126.79510942380115,USD,AMC Theaters,2914,acc_003,San Francisco,NY,in_store,entertainment,general,True,102.26
tx_000754,2025-08-04 15:47:35.303370,84.67,USD,BP,5875,acc_003,Seattle,NY,in_store,gas,general,False,84.67
tx_000023,2025-08-04 17:28:50.303370,97.02702217023172,USD,Spotify,8846,acc_002,San Francisco,WA,online,entertainment,general,False,75.95823518949875
tx_000193,2025-08-04 18:09:03.303370,114.59,USD,Whole Foods,2920,acc_002,San Francisco,WA,online,grocery,general,True,114.59
tx_000781,2025-08-04 18:26:07.303370,31.3082980991193,USD,Chipotle,1861,acc_002,Austin,WA,online,food,general,False,26.48
tx_000655,2025-08-04 18:55:36.303370,98.38,USD,Target,1735,acc_002,Boston,CA,mobile,retail,general,False,98.38
tx_000209,2025-08-05 08:22:32.303370,65.82,USD,Target Grocery,1789,acc_003,Boston,MA,online,grocery,general,False,65.82
tx_000406,2025-08-05 09:36:16.303370,52.307266771056234,USD,Subway,1754,acc_003,New York,MA,mobile,food,general,False,40.84
tx_000246,2025-08-05 10:32:15.303370,48.28289506251455,USD,Starbucks,8774,acc_003,Seattle,MA,mobile,food,general,False,40.25
tx_000518,2025-08-05 10:33:55.303370,93.93,USD,BP,5574,acc_003,Seattle,WA,in_store,gas,general,False,93.93
tx_000790,2025-08-05 11:18:54.303370,34.02990756135832,USD,Parking Meter,8525,acc_001,Austin,TX,in_store,transport,general,False,28.1
tx_000782,2025-08-05 11:41:19.303370,11.449529485851055,USD,Pizza Hut,5368,acc_001,Boston,MA,in_store,food,general,False,10.35
tx_000925,2025-08-05 13:35:01.303370,24.520651259981562,USD,Spotify,5450,acc_002,New York,TX,in_store,entertainment,general,False,22.06
tx_000690,2025-08-05 18:54:03.303370,114.61,USD,Target Grocery,9106,acc_003,San Francisco,CA,in_store,grocery,general,True,114.61
tx_000576,2025-08-06 09:33:41.303370,143.01,USD,Safeway,6306,acc_003,Seattle,MA,online,grocery,general,False,143.01
tx_000185,2025-08-06 10:26:47.303370,47.99,USD,BP,5033,acc_002,Boston,WA,mobile,gas,general,False,47.99
tx_000089,2025-08-06 11:17:03.303370,45.949314738065844,USD,Chipotle,8546,acc_003,Boston,TX,mobile,food,general,True,40.91
tx_000064,2025-08-06 12:41:12.303370,22.15866002721247,USD,Starbucks,3972,acc_003,New York,MA,online,food,general,False,16.75
tx_000684,2025-08-06 12:48:26.303370,183.2,USD,Chevron,2267,acc_002,Seattle,NY,online,gas,general,False,183.19951926725784
tx_000861,2025-08-06 12:52:37.303370,95.63,USD,Costco,6122,acc_002,Austin,NY,in_store,grocery,general,False,95.63
tx_000978,2025-08-06 14:19:17.303370,124.29,USD,Verizon,4845,acc_001,Seattle,CA,mobile,utilities,general,False,124.29
tx_000441,2025-08-06 15:46:14.303370,219.55,USD,Walmart,8932,acc_003,Seattle,CA,online,retail,general,False,219.55
tx_000204,2025-08-06 16:37:49.303370,166.97701882193954,USD,Dave & Busters,7092,acc_003,Austin,CA,mobile,entertainment,general,False,131.79300469376884
tx_000596,2025-08-06 18:39:38.303370,168.65492128631047,USD,AMC Theaters,4539,acc_001,Boston,WA,in_store,entertainment,general,False,123.81
tx_000414,2025-08-06 20:17:59.303370,78.35,USD,Whole Foods,4276,acc_003,New York,TX,mobile,grocery,general,False,78.35
tx_000761,2025-08-07 07:21:20.303370,86.74,USD,Costco,1022,acc_003,Austin,NY,mobile,grocery,general,False,86.74
tx_000138,2025-08-07 09:12:44.303370,19.12689042997358,USD,Chipotle,6118,acc_002,San Francisco,NY,in_store,food,general,True,13.8
tx_000846,2025-08-07 10:43:55.303370,81.25,USD,Shell,6317,acc_001,San Francisco,WA,mobile,gas,general,False,81.25
tx_000804,2025-08-07 11:01:56.303370,79.11,USD,Amazon,2572,acc_002,Boston,CA,online,retail,general,False,79.11
tx_000961,2025-08-07 12:49:11.303370,42.859873071311334,USD,Local Cafe,3745,acc_002,New York,TX,mobile,food,general,False,36.35
tx_000039,2025-08-07 13:38:46.303370,160.93,USD,Target,9046,acc_001,Boston,MA,mobile,retail,general,False,160.93
tx_000060,2025-08-07 13:40:42.303370,275.9260555312243,USD,UNUSUAL_MERCHANT_2,6750,acc_002,Boston,CA,online,entertainment,general,False,25.17
tx_000467,2025-08-07 13:51:00.303370,51.65,USD,Exxon,5340,acc_002,Austin,WA,online,gas,general,False,51.65
tx_000662,2025-08-07 15:10:44.303370,52.69,USD,Macys,3218,acc_003,New York,NY,online,retail,general,False,52.69
tx_000365,2025-08-07 15:19:27.303370,34.617126565106744,USD,Starbucks,5895,acc_002,Austin,WA,mobile,food,general,False,30.83
tx_000384,2025-08-07 15:43:05.303370,87.33,USD,Target Grocery,2122,acc_001,San Francisco,NY,mobile,grocery,general,False,87.33
tx_000688,2025-08-07 16:46:54.303370,101.9,USD,Costco,6006,acc_001,New York,NY,online,grocery,general,False,101.9
tx_000865,2025-08-07 17:04:59.303370,87.73039391938025,USD,BART,4604,acc_002,San Francisco,NY,online,transport,general,False,67.48
tx_000619,2025-08-07 17:30:59.303370,26.97,USD,Costco,6040,acc_002,Seattle,WA,in_store,grocery,general,False,26.97
tx_000600,2025-08-07 18:52:21.303370,53.61602432591217,USD,Dave & Busters,6391,acc_003,New York,MA,mobile,entertainment,general,False,40.96
tx_000964,2025-08-08 07:08:15.303370,279.88,USD,Amazon,5561,acc_002,Austin,NY,mobile,retail,general,False,279.88
tx_000664,2025-08-08 09:44:20.303370,120.36,USD,Whole Foods,6455,acc_001,Boston,CA,in_store,grocery,general,False,120.36
tx_000070,2025-08-08 11:24:48.303370,22.077181526229474,USD,Chipotle,6772,acc_001,Seattle,CA,in_store,food,general,False,16.34
tx_000252,2025-08-08 13:06:27.303370,13.146616209482797,USD,Local Cafe,8454,acc_003,New York,TX,mobile,food,general,False,11.13
tx_000988,2025-08-08 13:14:58.303370,103.6,USD,Trader Joes,1126,acc_001,Seattle,TX,online,grocery,general,False,103.6
tx_000889,2025-08-08 13:22:14.303370,50.26,USD,Exxon,2055,acc_003,New York,TX,mobile,gas,general,False,50.26
tx_000041,2025-08-08 13:26:27.303370,55.73,USD,Safeway,3086,acc_001,Boston,WA,online,grocery,general,False,55.73
tx_000174,2025-08-08 13:45:06.303370,126.43639333713843,USD,AMC Theaters,2413,acc_003,Seattle,WA,in_store,entertainment,general,False,105.36
tx_000215,2025-08-08 14:03:42.303370,116.82,USD,Whole Foods,1887,acc_001,New York,TX,online,grocery,general,True,116.82
tx_000979,2025-08-08 14:24:07.303370,109.35,USD,Shell,6480,acc_001,Seattle,NY,online,gas,general,True,109.35
tx_000496,2025-08-08 15:08:56.303370,94.45,USD,Water Company,9713,acc_003,San Francisco,WA,mobile,utilities,general,False,94.45
tx_000192,2025-08-08 15:18:02.303370,242.73,USD,Amazon,9456,acc_003,Boston,MA,in_store,retail,general,False,242.73
tx_000538,2025-08-08 15:20:06.303370,128.37,USD,Macys,5483,acc_001,Seattle,TX,online,retail,general,False,128.37
tx_000707,2025-08-08 15:45:08.303370,40.29,USD,Costco,9795,acc_001,San Francisco,NY,mobile,grocery,general,False,40.29
tx_000021,2025-08-08 20:40:34.303370,51.54,USD,Trader Joes,4443,acc_003,San Francisco,TX,in_store,grocery,general,False,51.54
